Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
0.0,0.1702,0.3962,0.306,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.98,0.845,0.0,1.0,3
1.0,0.3617,0.1698,0.2008,1.0,0.0,0.515,0.65,0.3333,0.0,0.49,0.0,0.33,0.165,0.0,1.0,3
0.0,0.4468,0.6792,0.3816,1.0,1.0,0.5,0.27,0.3333,0.0,0.585,0.0,0.1133,0.01,0.3333,0.75,3
1.0,0.1489,0.1321,0.2096,1.0,0.0,0.745,0.6667,0.3333,0.0,0.425,0.0,0.3167,0.72,0.0,1.0,3
0.0,0.1064,0.5472,0.3603,1.0,1.0,0.72,0.6667,0.3333,0.0,0.915,0.0,1.0,0.0,0.3333,1.0,3
1.0,0.1277,0.1509,0.1951,1.0,0.0,0.5,0.6667,0.3333,0.0,0.105,0.0,0.64,0.615,0.0,1.0,3
0.0,0.1915,0.6604,0.3804,1.0,1.0,0.17,0.3167,0.3333,0.0,0.5,0.0,0.0,0.49,0.3333,1.0,3
1.0,0.1915,0.434,0.3063,1.0,1.0,0.5,0.66,0.3333,0.0,0.48,0.0,0.0633,0.865,0.0,1.0,3
0.0,0.2128,0.4906,0.3488,1.0,1.0,0.5,0.6633,0.3333,0.0,0.875,0.0,0.0,0.4,0.3333,1.0,3
1.0,0.2128,0.3962,0.306,1.0,1.0,0.5,0.6667,0.3333,0.0,0.57,0.0,0.0,0.06,0.0,1.0,3
0.0,0.3191,0.566,0.3664,1.0,1.0,0.5,0.2967,0.3333,0.0,0.5,0.0,0.0,0.0,0.3333,1.0,3
0.0,0.234,0.5472,0.3309,1.0,1.0,0.805,0.6667,0.3333,0.0,0.5,0.0,0.15,0.315,0.3333,1.0,3
1.0,0.3191,0.4717,0.291,1.0,1.0,1.0,0.6667,0.3333,0.0,0.255,0.0,0.6067,0.5,0.6667,0.75,3
0.0,0.0638,0.4717,0.3314,1.0,0.0,0.53,0.5267,0.3333,0.0,0.455,0.0,0.3333,0.48,0.3333,1.0,3
1.0,0.1064,0.3396,0.29,1.0,0.0,0.85,0.6667,0.3333,0.0,0.735,0.0,0.62,0.5,0.3333,1.0,3
0.0,0.2128,0.7736,0.4246,1.0,1.0,0.06,0.4833,0.3333,0.0,0.5,0.0,0.31,0.985,0.3333,1.0,3
0.0,0.1915,0.6038,0.3806,1.0,1.0,0.56,0.6667,0.3333,0.0,0.0,0.0,0.0,0.535,0.3333,1.0,3
1.0,0.3191,0.4717,0.291,1.0,1.0,1.0,0.6667,0.3333,0.0,0.575,0.0,0.4733,0.5,0.6667,0.75,3
0.0,0.4255,0.5094,0.339,1.0,1.0,0.515,0.6667,0.3333,0.0,0.9,0.0,0.66,0.21,0.0,0.75,3
1.0,0.2979,0.3962,0.291,1.0,1.0,0.97,0.1767,0.3333,0.0,0.465,0.0,0.1767,0.185,0.6667,0.75,3
0.0,0.8723,0.3962,0.3134,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.3333,0.0,0.0,0.75,3
0.0,0.4468,0.4906,0.3412,1.0,1.0,0.94,0.6667,0.3333,0.0,1.0,0.0,0.6667,0.415,0.0,0.75,3
0.0,0.1489,0.434,0.3088,1.0,1.0,0.5,0.6533,0.3333,0.0,0.5,0.0,0.5533,0.555,0.0,1.0,3
1.0,0.5106,0.434,0.2852,1.0,1.0,0.72,0.6667,0.3333,0.0,0.015,0.0,0.0,0.0,0.0,0.75,3
0.0,0.1702,0.5094,0.3204,1.0,1.0,0.5,0.05,0.3333,0.0,0.36,0.0,0.4633,0.545,0.3333,1.0,3
1.0,0.1489,0.0755,0.1576,1.0,0.0,0.5,0.0333,0.3333,0.0,0.0,0.0,0.0,0.485,0.0,1.0,3
1.0,0.234,0.0943,0.1891,1.0,0.0,0.5,0.0,0.3333,0.0,0.32,0.0,0.0233,0.0,0.0,1.0,3
0.0,0.1915,0.5094,0.3184,1.0,1.0,0.5,0.2433,0.3333,0.0,0.2,0.0,0.2967,0.505,0.3333,1.0,3
1.0,0.5319,0.4528,0.3006,1.0,1.0,1.0,0.6667,0.3333,0.0,0.995,0.0,0.0,0.0,0.0,0.75,3
1.0,0.4255,0.4151,0.2843,1.0,1.0,0.99,0.1167,0.3333,0.0,0.435,0.0,0.2333,0.44,0.0,0.75,3
0.0,0.4043,0.7358,0.4331,1.0,1.0,0.5,0.3267,0.3333,0.0,1.0,0.0,0.3333,0.0,0.3333,0.75,3
1.0,0.1277,0.3774,0.2693,1.0,0.0,0.885,0.48,0.3333,0.0,0.855,0.0,0.2333,0.415,0.3333,1.0,3
0.0,0.1064,0.4717,0.291,1.0,0.0,0.05,0.4967,0.3333,0.0,0.725,0.0,0.0,0.365,0.3333,1.0,3
0.0,0.6809,0.5094,0.3701,1.0,1.0,0.565,0.6667,0.3333,0.0,0.285,0.0,0.29,0.0,0.0,0.75,3
0.0,0.0851,0.5283,0.3363,1.0,0.0,0.51,0.6133,0.3333,0.0,0.915,0.0,0.3333,0.305,0.3333,1.0,3
0.0,0.1064,0.4717,0.3036,1.0,0.0,0.87,0.3867,0.3333,0.0,0.045,0.0,0.0367,0.0,0.0,1.0,3
1.0,0.5106,0.4717,0.2958,1.0,1.0,1.0,0.6667,0.3333,0.0,0.75,0.0,0.0,0.0,0.0,0.75,3
0.0,0.1915,0.6981,0.4325,1.0,1.0,0.295,0.5333,0.3333,0.0,0.735,0.0,0.58,0.945,0.3333,1.0,3
0.0,0.4043,0.4906,0.3284,1.0,1.0,0.5,0.0567,0.3333,0.0,0.705,0.0,0.7667,0.0,0.0,0.75,3
1.0,0.4894,0.4151,0.3134,1.0,1.0,0.505,0.5933,0.3333,0.0,0.325,0.0,0.0,0.395,0.0,0.75,3
1.0,0.1064,0.2642,0.2607,1.0,0.0,1.0,0.7867,0.3333,0.0,0.5,0.0,0.9633,0.5,0.3333,1.0,3
0.0,0.4894,0.7358,0.3983,1.0,1.0,0.5,0.2233,0.3333,0.0,0.885,0.0,0.3333,0.015,0.3333,0.75,3
0.0,0.234,0.4906,0.3322,1.0,1.0,0.845,0.57,0.3333,0.0,0.64,0.0,0.3233,0.415,0.3333,1.0,3
0.0,0.0851,0.434,0.3041,1.0,1.0,0.705,0.5067,0.3333,0.0,0.495,0.0,0.0033,0.485,0.3333,1.0,3
0.0,0.2766,0.7358,0.4372,1.0,1.0,0.96,0.1133,0.3333,0.0,0.47,0.0,0.6433,0.5,0.3333,1.0,3
0.0,0.0851,0.5472,0.355,1.0,1.0,1.0,0.6667,0.3333,0.0,0.5,0.0,0.68,0.43,0.3333,1.0,3
0.0,0.4043,0.5472,0.3416,1.0,1.0,0.5,0.6667,0.3333,0.0,0.52,0.0,0.4033,0.0,0.0,0.75,3
0.0,0.0851,0.5849,0.3513,1.0,1.0,0.94,0.6667,0.3333,0.0,0.725,0.0,0.3333,0.375,0.3333,1.0,3
0.0,0.3404,0.6792,0.4019,1.0,1.0,0.5,0.6667,0.3333,0.0,0.31,0.0,0.01,0.055,0.3333,1.0,3
0.0,0.234,0.5849,0.3696,1.0,1.0,0.485,0.0267,0.3333,0.0,0.5,0.0,0.0,0.23,0.3333,1.0,3
1.0,0.0851,0.1698,0.2448,1.0,0.0,1.0,0.6967,0.3333,0.0,0.5,0.0,0.4667,0.5,0.0,1.0,3
1.0,0.4468,0.3774,0.3018,1.0,1.0,0.58,0.6367,0.3333,0.0,0.11,0.0,0.1667,0.9,0.0,0.75,3
0.0,0.2128,0.5283,0.34,1.0,1.0,0.995,0.6667,0.3333,0.0,0.705,0.0,0.1533,0.345,0.3333,1.0,3
1.0,0.5319,0.4906,0.3487,1.0,1.0,0.97,0.1567,0.3333,0.0,0.72,0.0,0.2267,0.39,0.0,0.75,3
0.0,0.1489,0.6226,0.3781,1.0,1.0,0.39,0.1567,0.3333,0.0,0.5,0.0,0.1567,0.285,0.3333,1.0,3
0.0,0.1915,0.5849,0.3781,1.0,1.0,0.58,0.66,0.3333,0.0,0.585,0.0,0.25,0.0,0.3333,1.0,3
0.0,0.1489,0.4717,0.306,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.95,0.705,0.0,1.0,3
0.0,0.1489,0.5094,0.306,1.0,1.0,0.5,0.5933,0.3333,0.0,0.5,0.0,0.8467,0.605,0.0,1.0,3
0.0,0.4043,0.8491,0.4538,1.0,1.0,0.5,0.2867,0.3333,0.0,0.6,0.0,0.3333,0.0,0.3333,0.75,3
0.0,0.4043,0.5472,0.3313,1.0,1.0,0.625,0.6833,0.3333,0.0,0.46,0.0,0.1367,0.0,0.0,0.75,3
0.0,0.3404,0.566,0.3307,1.0,1.0,0.505,0.7233,0.3333,0.0,0.42,0.0,0.2967,0.2,0.0,0.75,3
0.0,0.1489,0.5094,0.306,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.7567,0.67,0.0,1.0,3
1.0,0.1915,0.3774,0.306,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.05,1.0,0.0,1.0,3
1.0,0.2128,0.2453,0.1962,1.0,0.0,0.515,0.58,0.3333,0.0,0.5,0.0,0.4267,0.51,0.0,1.0,3
0.0,0.4894,0.566,0.3304,1.0,1.0,0.875,0.02,0.3333,0.0,0.635,0.0,0.2967,0.335,0.0,0.75,3
0.0,0.4255,0.7358,0.394,1.0,1.0,0.5,0.6667,0.3333,0.0,0.13,0.0,0.3133,0.5,0.3333,0.75,3
1.0,0.1489,0.1321,0.1918,1.0,0.0,0.56,0.2233,0.3333,0.0,0.5,0.0,0.5267,0.655,0.0,1.0,3
1.0,0.1702,0.0566,0.1783,1.0,0.0,0.5,0.2267,0.3333,0.0,0.415,0.0,0.0933,0.29,0.0,1.0,3
0.0,0.1277,0.5849,0.3646,1.0,1.0,0.665,0.6667,0.3333,0.0,1.0,0.0,0.8033,0.22,0.3333,1.0,3
1.0,0.1064,0.2075,0.2346,1.0,0.0,0.875,0.69,0.3333,0.0,0.48,0.0,0.3833,0.5,0.0,1.0,3
1.0,0.1489,0.1887,0.2125,1.0,0.0,0.65,0.6667,0.3333,0.0,0.08,0.0,0.6433,0.56,0.0,1.0,3
0.0,0.1702,0.6415,0.3806,1.0,1.0,0.45,0.5367,0.3333,0.0,0.1,0.0,0.0,0.95,0.3333,1.0,3
0.0,0.1702,0.6226,0.3794,1.0,1.0,0.49,0.2,0.3333,0.0,0.5,0.0,0.0567,0.41,0.3333,1.0,3
1.0,0.1915,0.4717,0.3095,1.0,1.0,0.5,0.6067,0.3333,0.0,0.31,0.0,0.1533,0.73,0.0,1.0,3
0.0,0.1915,0.4151,0.313,1.0,1.0,0.5,0.4667,0.3333,0.0,0.2,0.0,0.2633,0.77,0.0,1.0,3
0.0,0.2128,0.4717,0.3422,1.0,1.0,0.5,0.6667,0.3333,0.0,0.53,0.0,0.0,0.5,0.3333,1.0,3
0.0,0.2128,0.5094,0.3357,1.0,1.0,0.705,0.6133,0.3333,0.0,0.49,0.0,0.29,0.045,0.3333,1.0,3
1.0,0.2766,0.4717,0.2911,1.0,1.0,0.865,0.6667,0.3333,0.0,1.0,0.0,0.3,0.455,0.6667,1.0,3
0.0,0.3617,0.6604,0.3884,1.0,1.0,0.5,0.6667,0.3333,0.0,0.1,0.0,0.0167,0.08,0.3333,1.0,3
1.0,0.2128,0.4717,0.3091,1.0,1.0,0.5,0.6667,0.3333,0.0,0.695,0.0,0.31,0.67,0.3333,1.0,3
1.0,0.2553,0.4717,0.2913,1.0,1.0,0.89,0.6667,0.3333,0.0,0.585,0.0,0.2867,0.42,0.6667,0.75,3
0.0,0.0851,0.4906,0.3305,1.0,1.0,0.505,0.5733,0.3333,0.0,0.33,0.0,0.3333,0.3,0.3333,1.0,3
0.0,0.1064,0.3962,0.2871,1.0,0.0,0.505,0.1333,0.3333,0.0,1.0,0.0,0.0367,0.165,0.3333,1.0,3
0.0,0.234,0.7358,0.425,1.0,1.0,0.06,0.6233,0.3333,0.0,0.5,0.0,0.43,0.97,0.3333,1.0,3
0.0,0.1915,0.6792,0.3907,1.0,1.0,0.48,0.28,0.3333,0.0,0.43,0.0,0.0,0.835,0.3333,1.0,3
0.0,0.2128,0.4906,0.3443,1.0,1.0,0.66,0.6267,0.3333,0.0,0.575,0.0,0.11,0.475,0.3333,1.0,3
0.0,0.1915,0.6415,0.3799,1.0,1.0,0.45,0.46,0.3333,0.0,0.2,0.0,0.0,0.685,0.3333,1.0,3
1.0,0.2128,0.4717,0.3143,1.0,1.0,0.52,0.66,0.3333,0.0,0.26,0.0,0.1667,0.515,0.3333,1.0,3
0.0,0.4255,0.4528,0.3392,1.0,1.0,0.565,0.5633,0.3333,0.0,0.805,0.0,0.39,0.145,0.0,0.75,3
1.0,0.234,0.4528,0.2943,1.0,1.0,0.59,0.61,0.3333,0.0,0.73,0.0,0.0133,0.26,0.6667,1.0,3
0.0,0.8723,0.4151,0.309,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.3333,0.0,0.0,0.75,3
0.0,0.4468,0.6038,0.3433,1.0,1.0,0.9,0.6667,0.3333,0.0,0.99,0.0,0.6567,0.47,0.0,0.75,3
0.0,0.1702,0.3774,0.306,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.1767,1.0,0.0,1.0,3
0.0,0.0851,0.3962,0.3049,1.0,0.0,0.745,0.4233,0.3333,0.0,0.495,0.0,0.4833,0.43,0.0,1.0,3
1.0,0.5957,0.434,0.3049,1.0,1.0,0.865,0.6667,0.3333,0.0,0.15,0.0,0.0,0.55,0.0,0.75,3
0.0,0.1489,0.4528,0.3083,1.0,1.0,0.5,0.55,0.3333,0.0,0.5,0.0,0.8767,0.68,0.0,1.0,3
1.0,0.2979,0.1132,0.1857,1.0,0.0,0.5,0.0,0.3333,0.0,0.14,0.0,0.0067,0.0,0.0,1.0,3
1.0,0.234,0.1132,0.1845,1.0,0.0,0.5,0.0633,0.3333,0.0,0.425,0.0,0.1833,0.12,0.0,1.0,3
1.0,0.1702,0.0755,0.1737,1.0,0.0,0.5,0.16,0.3333,0.0,0.5,0.0,0.1067,0.26,0.0,1.0,3
1.0,0.1489,0.1132,0.1929,1.0,0.0,0.645,0.7367,0.3333,0.0,0.5,0.0,0.3667,0.63,0.0,1.0,3
0.0,0.1915,0.4528,0.3136,1.0,1.0,0.5,0.5867,0.3333,0.0,0.305,0.0,0.1433,0.875,0.0,1.0,3
0.0,0.1915,0.5094,0.3234,1.0,1.0,0.66,0.5533,0.3333,0.0,0.285,0.0,0.3167,0.27,0.3333,1.0,3
1.0,0.5106,0.4717,0.2922,1.0,1.0,1.0,0.6667,0.3333,0.0,0.585,0.0,0.0,0.0,0.0,0.75,3
1.0,0.5106,0.434,0.2991,1.0,1.0,0.9,0.6667,0.3333,0.0,0.37,0.0,0.0,0.36,0.0,0.75,3
1.0,0.4255,0.434,0.2865,1.0,1.0,0.9,0.3233,0.3333,0.0,0.46,0.0,0.3133,0.35,0.0,0.75,3
1.0,0.4255,0.3774,0.3037,1.0,1.0,0.545,0.2733,0.3333,0.0,0.545,0.0,0.1033,0.52,0.0,0.75,3
0.0,0.383,0.7358,0.4422,1.0,1.0,0.665,0.2733,0.3333,0.0,0.78,0.0,0.4433,0.24,0.3333,0.75,3
0.0,0.4043,0.7358,0.436,1.0,1.0,0.5,0.24,0.3333,0.0,1.0,0.0,0.3333,0.0,0.3333,0.75,3
1.0,0.1064,0.2075,0.2447,1.0,0.0,1.0,0.71,0.3333,0.0,0.5,0.0,0.5433,0.5,0.0,1.0,3
1.0,0.1277,0.2642,0.2516,1.0,0.0,1.0,0.9533,0.3333,0.0,0.5,0.0,0.44,0.5,0.3333,1.0,3
0.0,0.1277,0.4717,0.2914,1.0,0.0,0.325,0.5833,0.3333,0.0,0.595,0.0,0.49,0.26,0.3333,1.0,3
0.0,0.7234,0.5472,0.3413,1.0,1.0,0.77,0.6667,0.3333,0.0,0.075,0.0,0.1033,0.0,0.0,0.75,3
0.0,0.0851,0.5472,0.3433,1.0,0.0,0.5,0.6667,0.3333,0.0,0.99,0.0,0.3333,0.06,0.3333,1.0,3
0.0,0.0851,0.566,0.3433,1.0,1.0,0.885,0.6667,0.3333,0.0,0.925,0.0,0.3333,0.215,0.3333,1.0,3
0.0,0.1277,0.5094,0.3119,1.0,1.0,0.61,0.3733,0.3333,0.0,0.405,0.0,0.6367,0.485,0.0,1.0,3
1.0,0.4255,0.434,0.2868,1.0,1.0,1.0,0.35,0.3333,0.0,0.5,0.0,0.5467,0.055,0.0,0.75,3
0.0,0.0638,0.6604,0.421,1.0,1.0,0.5,0.6667,0.3333,0.0,1.0,0.0,0.35,0.465,0.3333,1.0,3
0.0,0.4043,0.4906,0.3284,1.0,1.0,0.5,0.0133,0.3333,0.0,0.505,0.0,0.9367,0.0,0.0,0.75,3
0.0,0.4468,0.566,0.3416,1.0,1.0,0.815,0.66,0.3333,0.0,0.89,0.0,0.89,0.455,0.0,0.75,3
0.0,0.4681,0.4528,0.3308,1.0,1.0,0.5,0.0033,0.3333,0.0,0.57,0.0,0.3533,0.0,0.0,0.75,3
1.0,0.1064,0.283,0.2575,1.0,0.0,0.97,0.5567,0.3333,0.0,0.59,0.0,0.5067,0.405,0.3333,1.0,3
1.0,0.1064,0.1887,0.2534,1.0,0.0,1.0,0.6667,0.3333,0.0,0.5,0.0,0.7567,0.5,0.3333,1.0,3
0.0,0.383,0.717,0.3918,1.0,1.0,0.5,0.5667,0.3333,0.0,0.52,0.0,0.2,0.01,0.3333,0.75,3
0.0,0.1915,0.4906,0.3216,1.0,1.0,0.86,0.5333,0.3333,0.0,0.955,0.0,0.5333,0.09,0.3333,1.0,3
0.0,0.1277,0.434,0.3031,1.0,0.0,0.42,0.6667,0.3333,0.0,0.5,0.0,0.3967,0.605,0.0,1.0,3
0.0,0.1277,0.4906,0.2913,1.0,0.0,0.47,0.6133,0.3333,0.0,0.58,0.0,0.4933,0.325,0.3333,1.0,3
0.0,0.3404,0.7358,0.4075,1.0,1.0,0.525,0.65,0.3333,0.0,0.155,0.0,0.48,0.465,0.3333,1.0,3
0.0,0.2766,0.717,0.4484,1.0,1.0,0.88,0.0,0.3333,0.0,0.17,0.0,0.6333,0.245,0.3333,1.0,3
0.0,0.1489,0.5094,0.323,1.0,1.0,0.545,0.29,0.3333,0.0,0.5,0.0,0.6933,0.44,0.3333,1.0,3
0.0,0.4043,0.4528,0.3357,1.0,1.0,0.5,0.49,0.3333,0.0,0.725,0.0,0.31,0.0,0.0,0.75,3
0.0,0.0851,0.566,0.3535,1.0,1.0,0.955,0.6667,0.3333,0.0,0.87,0.0,0.4067,0.02,0.3333,1.0,3
0.0,0.383,0.5849,0.365,1.0,1.0,0.5,0.2667,0.3333,0.0,0.43,0.0,0.36,0.11,0.3333,1.0,3
0.0,0.383,0.7547,0.4471,1.0,1.0,0.7,0.54,0.3333,0.0,0.77,0.0,0.3433,0.305,0.3333,0.75,3
0.0,0.2128,0.6415,0.376,1.0,1.0,0.26,0.39,0.3333,0.0,0.5,0.0,0.0,0.315,0.3333,1.0,3
0.0,0.2128,0.5094,0.3452,1.0,1.0,0.5,0.56,0.3333,0.0,0.54,0.0,0.21,0.495,0.3333,1.0,3
1.0,0.1064,0.1887,0.2309,1.0,0.0,0.75,0.7967,0.3333,0.0,0.17,0.0,0.31,0.5,0.0,1.0,3
1.0,0.4468,0.3962,0.307,1.0,1.0,0.5,0.6667,0.3333,0.0,0.495,0.0,0.0133,0.765,0.0,0.75,3
1.0,0.4255,0.434,0.2863,1.0,1.0,0.885,0.38,0.3333,0.0,0.435,0.0,0.3233,0.345,0.0,0.75,3
0.0,0.2128,0.5283,0.3249,1.0,1.0,0.87,0.6467,0.3333,0.0,0.495,0.0,0.3333,0.01,0.3333,1.0,3
0.0,0.5532,0.5094,0.3542,1.0,1.0,0.665,0.1033,0.3333,0.0,0.475,0.0,0.2,0.0,0.0,0.75,3
1.0,0.6809,0.4528,0.309,1.0,1.0,0.54,0.6667,0.3333,0.0,0.015,0.0,0.2167,0.0,0.0,0.75,3
0.0,0.2553,0.6038,0.4925,1.0,1.0,1.0,0.6667,0.3333,0.0,0.525,0.0,0.5767,0.81,0.3333,1.0,4
0.0,0.2553,0.7358,0.4978,1.0,1.0,1.0,0.6667,0.3333,0.0,0.755,0.0,0.6667,0.78,0.3333,1.0,4
0.0,0.3617,0.6226,0.4766,1.0,1.0,0.635,0.6667,0.3333,0.0,0.385,0.0,0.6667,0.205,0.3333,0.75,4
0.0,0.5532,0.6415,0.4685,1.0,1.0,0.665,0.37,0.3333,0.0,0.75,0.0,1.0,0.5,0.3333,0.75,4
1.0,0.3617,0.2075,0.2928,1.0,1.0,0.57,0.3633,0.3333,0.0,0.255,0.0,0.0,0.0,0.3333,1.0,4
1.0,0.2553,0.2642,0.3086,1.0,1.0,0.5,0.0,0.3333,0.0,0.5,0.0,0.0,0.0,0.3333,1.0,4
1.0,0.6383,0.2264,0.3196,1.0,1.0,0.955,0.0,0.3333,0.0,0.5,0.0,0.4367,0.0,0.0,0.75,4
1.0,0.5957,0.2453,0.3204,1.0,1.0,0.745,0.6567,0.3333,0.0,0.425,0.0,0.0,0.0,0.0,0.75,4
1.0,0.1915,0.3208,0.3209,1.0,1.0,0.03,0.0,0.3333,0.0,0.5,0.0,0.0,0.74,0.3333,1.0,4
1.0,0.1915,0.3019,0.3254,1.0,1.0,0.85,0.0,0.3333,0.0,0.8,0.0,0.0967,1.0,0.3333,1.0,4
0.0,0.2128,0.5283,0.4396,1.0,1.0,0.5,0.6667,0.3333,0.0,0.92,0.0,0.4367,0.67,0.0,1.0,4
0.0,0.1489,0.3774,0.3692,1.0,1.0,0.715,0.0,0.3333,0.0,1.0,0.0,0.39,0.5,0.0,1.0,4
1.0,0.1915,0.3774,0.3602,1.0,1.0,0.94,0.0967,0.3333,0.0,0.89,0.0,0.1433,0.5,0.0,1.0,4
1.0,0.1915,0.3585,0.3384,1.0,1.0,0.59,0.6667,0.3333,0.0,0.86,0.0,0.7433,0.035,0.0,1.0,4
1.0,0.4894,0.2075,0.2856,1.0,1.0,0.5,0.6667,0.3333,0.0,0.315,0.0,0.0,0.0,0.3333,0.75,4
0.0,0.1915,0.5283,0.4179,1.0,1.0,0.5,0.6667,0.3333,0.0,0.645,0.0,0.89,0.62,0.0,1.0,4
0.0,0.1915,0.6226,0.4389,1.0,1.0,0.5,0.6667,0.3333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4
1.0,0.1702,0.3585,0.3607,1.0,1.0,1.0,0.0,0.3333,0.0,1.0,0.0,0.4267,0.89,0.0,1.0,4
1.0,0.0851,0.3774,0.3219,1.0,1.0,1.0,0.6667,0.3333,0.0,0.0,0.0,0.3433,0.675,0.3333,1.0,4
0.0,0.2553,0.566,0.5149,1.0,1.0,1.0,0.6667,0.3333,0.0,0.39,0.0,0.5867,0.0,0.3333,0.75,4
1.0,0.5745,0.1887,0.2892,1.0,1.0,0.5,0.6667,0.3333,0.0,0.205,0.0,0.0,0.0,0.3333,0.75,4
0.0,0.1915,0.4906,0.3843,1.0,1.0,0.5,0.6667,0.3333,0.0,0.265,0.0,0.3233,0.5,0.0,1.0,4
1.0,0.5106,0.2075,0.306,1.0,1.0,0.925,0.0467,0.3333,0.0,0.23,0.0,0.5733,0.0,0.3333,0.75,4
0.0,0.3617,0.4151,0.3806,1.0,1.0,0.595,0.3433,0.3333,0.0,0.675,0.0,0.65,0.0,0.3333,0.75,4
0.0,0.1915,0.3962,0.4119,1.0,1.0,0.5,0.6667,0.3333,0.0,0.5,0.0,0.0,0.055,0.0,1.0,4
0.0,0.5532,0.6415,0.4437,1.0,1.0,0.5,0.6667,0.3333,0.0,0.84,0.0,0.5167,0.26,0.3333,0.75,4
0.0,0.1915,0.5849,0.4206,1.0,1.0,0.5,0.6667,0.3333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4
0.0,0.1702,0.4906,0.4455,1.0,1.0,0.5,0.66,0.3333,0.0,0.605,0.0,0.9,1.0,0.0,1.0,4
0.0,0.4468,0.6226,0.4616,1.0,1.0,0.535,0.16,0.3333,0.0,1.0,0.0,0.6833,0.045,0.6667,0.75,4
1.0,0.1702,0.283,0.3212,1.0,1.0,0.18,0.5233,0.3333,0.0,0.585,0.0,0.7433,0.64,0.0,1.0,4
1.0,0.1915,0.3019,0.3249,1.0,1.0,0.55,0.6267,0.3333,0.0,0.715,0.0,0.63,0.0,0.0,1.0,4
1.0,0.1915,0.4151,0.3295,1.0,1.0,0.965,0.1533,0.3333,0.0,0.89,0.0,0.1167,0.855,0.0,1.0,4
1.0,0.5745,0.1698,0.306,1.0,1.0,0.5,0.0367,0.3333,0.0,0.185,0.0,0.5433,0.0,0.3333,0.75,4
1.0,0.5319,0.1132,0.3029,1.0,1.0,0.5,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.75,4
0.0,0.2553,0.3962,0.3806,1.0,1.0,0.5,0.6667,0.3333,0.0,1.0,0.0,0.2233,0.255,0.3333,0.75,4
1.0,0.2128,0.1887,0.291,1.0,1.0,0.5,0.0,0.3333,0.0,0.5,0.0,0.2767,0.0,0.0,1.0,4
0.0,0.1489,0.6226,0.4769,1.0,1.0,0.5,0.6667,0.3333,0.0,0.345,0.0,0.4867,0.0,0.0,1.0,4
0.0,0.1702,0.566,0.4324,1.0,1.0,0.5,0.6667,0.3333,0.0,0.885,0.0,0.7867,0.605,0.0,1.0,4
1.0,0.1915,0.3208,0.3106,1.0,1.0,0.5,0.0,0.3333,0.0,0.5,0.0,0.01,0.0,0.0,1.0,4
0.0,0.1489,0.6415,0.4975,1.0,1.0,0.5,0.6667,0.3333,0.0,0.08,0.0,0.0,0.265,0.3333,1.0,4
0.0,0.0851,0.7547,0.5654,1.0,1.0,0.5,0.2833,0.3333,0.0,0.58,0.0,0.3333,1.0,0.3333,1.0,4
1.0,0.0851,0.4528,0.3808,1.0,1.0,0.75,0.6667,0.3333,0.0,0.425,0.0,0.3567,0.365,0.3333,1.0,4
1.0,0.0851,0.4906,0.4056,1.0,1.0,0.355,0.6667,0.3333,0.0,0.0,0.0,0.3,0.5,0.3333,1.0,4
0.0,0.1915,0.6415,0.4936,1.0,1.0,0.63,0.6667,0.3333,0.0,0.515,0.0,0.1067,0.255,0.3333,1.0,4
0.0,0.1915,0.566,0.5037,1.0,1.0,0.87,0.6667,0.3333,0.0,0.54,0.0,0.2167,0.385,0.3333,1.0,4
0.0,0.1489,0.6226,0.479,1.0,1.0,0.5,0.6667,0.3333,0.0,0.305,0.0,0.16,0.0,0.0,1.0,4
0.0,0.1702,0.6981,0.5003,1.0,1.0,0.5,0.6667,0.3333,0.0,0.86,0.0,0.0,0.31,0.0,1.0,4
0.0,0.0851,0.6415,0.5221,1.0,1.0,0.5,0.03,0.3333,0.0,0.64,0.0,0.3333,0.805,0.0,1.0,4
0.0,0.0851,0.6981,0.5204,1.0,1.0,0.5,0.0867,0.3333,0.0,0.75,0.0,0.3333,0.72,0.0,1.0,4
1.0,0.1064,0.3396,0.3209,1.0,1.0,0.04,0.6233,0.3333,0.0,0.06,0.0,0.0,0.81,0.3333,1.0,4
1.0,0.1915,0.3396,0.3209,1.0,1.0,0.795,0.16,0.3333,0.0,0.455,0.0,0.0,0.065,0.3333,1.0,4
0.0,0.1702,0.6038,0.4925,1.0,1.0,0.625,0.6667,0.3333,0.0,0.98,0.0,0.3333,0.0,0.3333,1.0,4
0.0,0.1489,0.9057,0.5937,1.0,1.0,0.5,0.6667,0.3333,0.0,1.0,0.0,0.2433,0.5,0.3333,1.0,4
